id,target
0,0.02114
1,0.03811
2,0.03397
3,0.01731
4,0.02267
5,0.02022
6,0.04506
8,0.02698
10,0.04797
11,0.07277
12,0.03331
14,0.02605
15,0.05476
18,0.03137
21,0.03476
23,0.02629
24,0.03212
25,0.02271
27,0.03447
29,0.03574
30,0.03210
31,0.06539
32,0.03219
33,0.03695
37,0.04721
38,0.03442
39,0.03405
40,0.02950
41,0.03827
42,0.02602
44,0.01934
45,0.02663
47,0.04749
49,0.01978
51,0.05226
52,0.02276
53,0.03805
54,0.04737
55,0.02671
56,0.05539
57,0.04272
59,0.06865
60,0.02886
62,0.03257
63,0.06801
67,0.04638
68,0.01885
69,0.06463
70,0.02580
71,0.02499
73,0.04994
75,0.03124
76,0.02594
81,0.02450
82,0.03757
83,0.01871
86,0.02213
87,0.04380
88,0.05073
91,0.06180
92,0.06556
94,0.03010
97,0.02477
100,0.02832
102,0.03837
103,0.03116
105,0.05097
106,0.03014
108,0.03260
113,0.07004
114,0.05976
115,0.02144
118,0.02508
122,0.03016
124,0.02833
126,0.01901
128,0.02362
129,0.03669
130,0.03685
131,0.03421
132,0.04813
133,0.01784
134,0.06027
135,0.05346
136,0.02157
139,0.01958
140,0.02128
141,0.04732
146,0.01881
148,0.02933
151,0.02077
152,0.03414
154,0.02419
157,0.03187
158,0.01888
159,0.04603
161,0.02925
164,0.02903
165,0.03387
167,0.02799
168,0.06152
169,0.02831
171,0.03798
172,0.04242
173,0.03185
174,0.02358
175,0.04378
176,0.03024
178,0.02648
179,0.01741
180,0.01987
181,0.02731
182,0.02417
183,0.05584
184,0.03821
185,0.03660
187,0.02171
188,0.02606
190,0.05621
191,0.04480
192,0.11007
195,0.02722
196,0.04282
198,0.04145
201,0.03874
202,0.03075
203,0.02207
204,0.03728
207,0.02228
213,0.03634
219,0.02648
220,0.02679
222,0.02266
226,0.02569
228,0.05137
230,0.02437
231,0.02681
232,0.04951
233,0.04883
234,0.01211
236,0.03577
237,0.02813
238,0.03090
240,0.04301
241,0.01835
242,0.03900
243,0.03067
245,0.03955
246,0.07605
247,0.03043
249,0.05488
250,0.02368
251,0.01866
252,0.03753
253,0.03164
254,0.03367
255,0.03889
256,0.06080
257,0.03436
258,0.03092
259,0.04436
260,0.01671
262,0.02044
267,0.02171
268,0.02728
270,0.02332
272,0.03393
273,0.02971
274,0.02258
275,0.03015
276,0.03487
277,0.05243
278,0.03122
279,0.04336
281,0.05420
282,0.03379
283,0.05693
287,0.03905
