id,target
0,0.02102
1,0.02613
2,0.02819
3,0.01061
4,0.01013
5,0.01559
6,0.03886
8,0.02722
10,0.06446
11,0.02967
12,0.03595
14,0.01895
15,0.06154
18,0.04460
21,0.05411
23,0.03459
24,0.05290
25,0.03107
27,0.06462
29,0.01831
30,0.02140
31,0.05402
32,0.04492
33,0.03575
37,0.02331
38,0.03792
39,0.04203
40,0.02772
41,0.03498
42,0.02212
44,0.03109
45,0.01336
47,0.06244
49,0.01631
51,0.04397
52,0.01868
53,0.03562
54,0.04364
55,0.01816
56,0.01845
57,0.08691
59,0.03054
60,0.04611
62,0.01291
63,0.12170
67,0.03068
68,0.01196
69,0.05535
70,0.02903
71,0.03918
73,0.02280
75,0.01491
76,0.02375
81,0.01402
82,0.02603
83,0.02187
86,0.02430
87,0.04717
88,0.01293
91,0.05055
92,0.01978
94,0.00918
97,0.03955
100,0.02485
102,0.03737
103,0.03995
105,0.04886
106,0.07988
108,0.03209
113,0.05810
114,0.01876
115,0.02386
118,0.05936
122,0.02227
124,0.05398
126,0.03116
128,0.04674
129,0.03914
130,0.04047
131,0.03082
132,0.03031
133,0.01546
134,0.02749
135,0.05396
136,0.02117
139,0.01538
140,0.02102
141,0.07838
146,0.03198
148,0.01411
151,0.01490
152,0.03054
154,0.03019
157,0.03692
158,0.01524
159,0.08904
161,0.01559
164,0.00993
165,0.05473
167,0.02201
168,0.05726
169,0.03386
171,0.05315
172,0.05908
173,0.01281
174,0.02154
175,0.03964
176,0.02144
178,0.04103
179,0.01445
180,0.01372
181,0.00597
182,0.08850
183,0.07243
184,0.05450
185,0.03131
187,0.03052
188,0.01743
190,0.02103
191,0.02930
192,0.05845
195,0.02996
196,0.02927
198,0.07286
201,0.04758
202,0.04702
203,0.02454
204,0.01722
207,0.02686
213,0.03189
219,0.02298
220,0.02313
222,0.06599
226,0.00926
228,0.12024
230,0.03219
231,0.02980
232,0.03348
233,0.01012
234,0.00744
236,0.04012
237,0.02729
238,0.08570
240,0.05912
241,0.02132
242,0.07316
243,0.01385
245,0.01743
246,0.04735
247,0.02232
249,0.10312
250,0.02714
251,0.01653
252,0.02929
253,0.01313
254,0.03707
255,0.07017
256,0.04259
257,0.01688
258,0.02266
259,0.10045
260,0.00557
262,0.01980
267,0.02758
268,0.02349
270,0.01082
272,0.01825
273,0.02647
274,0.03010
275,0.02378
276,0.01480
277,0.03119
278,0.07684
279,0.04544
281,0.03233
282,0.01924
283,0.03300
287,0.02882
288,0.06813
289,0.03336
290,0.01301
291,0.06094
292,0.11627
293,0.03260
294,0.01413
295,0.01541
296,0.10974
297,0.04483
298,0.03821
299,0.06722
300,0.03377
303,0.04014
304,0.06007
308,0.01279
314,0.09760
315,0.02201
317,0.04185
318,0.08478
320,0.04085
322,0.07183
323,0.01833
327,0.02896
329,0.09727
331,0.01649
332,0.18434
333,0.07915
334,0.01581
335,0.02172
336,0.04683
337,0.06150
341,0.03078
343,0.02634
345,0.03219
347,0.02656
348,0.04269
349,0.03515
352,0.01885
353,0.02203
354,0.04363
355,0.02046
356,0.03269
357,0.01417
358,0.01390
359,0.02322
361,0.05230
362,0.02877
365,0.03686
366,0.04863
368,0.02123
369,0.02711
371,0.01115
373,0.01234
376,0.02933
377,0.01836
379,0.04343
381,0.02076
382,0.02935
383,0.01450
384,0.02160
385,0.03014
386,0.04069
387,0.03000
388,0.06527
390,0.01772
391,0.03367
392,0.09192
393,0.02239
394,0.02044
396,0.03296
400,0.04002
402,0.05776
403,0.01328
405,0.04344
407,0.05419
409,0.04441
411,0.03609
412,0.01458
414,0.06735
415,0.03295
416,0.00753
418,0.01758
419,0.03790
421,0.00779
422,0.06160
423,0.02305
424,0.04896
426,0.00905
427,0.09785
428,0.02502
436,0.04311
438,0.05270
442,0.02814
443,0.02040
445,0.02829
446,0.02744
447,0.01263
450,0.04255
452,0.01441
453,0.03231
455,0.02187
458,0.09293
459,0.01239
461,0.03836
463,0.01405
467,0.05263
470,0.03146
471,0.02870
472,0.01485
