id,target
0,0.03204
1,0.03865
2,0.03488
3,0.02910
4,0.02912
5,0.03042
6,0.03520
8,0.03224
10,0.04428
11,0.03181
12,0.03225
14,0.03073
15,0.04059
18,0.03635
21,0.03919
23,0.03881
24,0.03493
25,0.03683
27,0.04350
29,0.03438
30,0.03699
31,0.03652
32,0.04406
33,0.03671
37,0.03054
38,0.03352
39,0.04699
40,0.03324
41,0.03651
42,0.03344
44,0.03171
45,0.03549
47,0.03228
49,0.03101
51,0.03584
52,0.03065
53,0.03670
54,0.04782
55,0.03541
56,0.03592
57,0.04696
59,0.04449
60,0.03689
62,0.03053
63,0.05425
67,0.03873
68,0.02877
69,0.04568
70,0.03607
71,0.04042
73,0.03720
75,0.03826
76,0.03125
81,0.02808
82,0.03819
83,0.03174
86,0.03101
87,0.03757
88,0.03177
91,0.04043
92,0.03633
94,0.03089
97,0.03635
100,0.03781
102,0.03698
103,0.03272
105,0.03672
106,0.04548
108,0.03707
113,0.04857
114,0.03709
115,0.03351
118,0.04088
122,0.02985
124,0.03151
126,0.03257
128,0.03685
129,0.03658
130,0.04241
131,0.04452
132,0.04339
133,0.02968
134,0.04503
135,0.04279
136,0.03173
139,0.03167
140,0.03680
141,0.04025
146,0.03305
148,0.03539
151,0.03003
152,0.04177
154,0.03256
157,0.03381
158,0.02914
159,0.04554
161,0.03733
164,0.03619
165,0.04513
167,0.03437
168,0.03901
169,0.03571
171,0.03613
172,0.04210
173,0.03044
174,0.03628
175,0.03798
176,0.03975
178,0.03620
179,0.03216
180,0.03018
181,0.02690
182,0.03990
183,0.03860
184,0.04668
185,0.03493
187,0.02908
188,0.03258
190,0.03428
191,0.03394
192,0.05424
195,0.03483
196,0.03963
198,0.04037
201,0.03265
202,0.03398
203,0.03238
204,0.03034
207,0.03340
213,0.04403
219,0.03151
220,0.03417
222,0.04118
226,0.03305
228,0.04857
230,0.03665
231,0.03274
232,0.04084
233,0.03802
234,0.02713
236,0.03951
237,0.03321
238,0.04416
240,0.03620
241,0.03027
242,0.03838
243,0.03661
245,0.03645
246,0.05084
247,0.03278
249,0.04756
250,0.03656
251,0.02984
252,0.03766
253,0.02946
254,0.03718
255,0.04985
256,0.03842
257,0.03394
258,0.03947
259,0.04927
260,0.02680
262,0.02949
267,0.03241
268,0.03117
270,0.02936
272,0.03722
273,0.03231
274,0.03859
275,0.04088
276,0.03240
277,0.03528
278,0.04076
279,0.04271
281,0.04061
282,0.03447
283,0.03890
287,0.03493
288,0.03934
289,0.03893
290,0.03550
291,0.03794
292,0.05357
293,0.03670
294,0.03337
295,0.03139
296,0.05344
297,0.03315
298,0.03615
299,0.04161
300,0.04126
303,0.04094
304,0.04029
308,0.02995
314,0.04458
315,0.03708
317,0.03454
318,0.04792
320,0.04277
322,0.03903
323,0.03728
327,0.04071
329,0.04356
331,0.03521
332,0.05205
333,0.04171
334,0.03227
335,0.03058
336,0.03715
337,0.04290
341,0.04300
343,0.03142
345,0.04187
347,0.03133
348,0.03051
349,0.03313
352,0.03414
353,0.02950
354,0.03940
355,0.03335
356,0.04248
357,0.03711
358,0.03299
359,0.03339
361,0.03483
362,0.03762
365,0.03830
366,0.04075
368,0.03703
369,0.03336
371,0.03102
