id,target
0,0.03015
1,0.03810
2,0.01784
3,0.01638
4,0.01607
5,0.01479
6,0.03257
8,0.02190
10,0.05193
11,0.03004
12,0.03095
14,0.02361
15,0.05130
18,0.03849
21,0.03197
23,0.04133
24,0.04402
25,0.03689
27,0.06370
29,0.03153
30,0.02613
31,0.04603
32,0.02741
33,0.02791
37,0.03933
38,0.03228
39,0.06107
40,0.02489
41,0.03399
42,0.03061
44,0.03277
45,0.02614
47,0.04340
49,0.02986
51,0.02793
52,0.03354
53,0.04131
54,0.08790
55,0.02216
56,0.03174
57,0.09460
59,0.02937
60,0.05438
62,0.01585
63,0.10537
67,0.04323
68,0.01371
69,0.06562
70,0.02762
71,0.05385
73,0.05447
75,0.02169
76,0.02806
81,0.01357
82,0.03131
83,0.02125
86,0.01979
87,0.05355
88,0.03313
91,0.03976
92,0.03417
94,0.01142
97,0.04821
100,0.04275
102,0.04658
103,0.03855
105,0.06160
106,0.05352
108,0.03088
113,0.04687
114,0.03386
115,0.04027
118,0.07141
122,0.01838
124,0.06346
126,0.02134
128,0.02927
129,0.04899
130,0.06797
131,0.04885
132,0.05314
133,0.01957
134,0.03890
135,0.05537
136,0.02339
139,0.01777
140,0.02724
141,0.05583
146,0.02285
148,0.03260
151,0.02840
152,0.04256
154,0.03297
157,0.03407
158,0.02176
159,0.07171
161,0.04196
164,0.02063
165,0.06433
167,0.02438
168,0.04181
169,0.03712
171,0.02834
172,0.05284
173,0.02201
174,0.02525
175,0.03574
176,0.03973
178,0.03254
179,0.03069
180,0.01606
181,0.01334
182,0.05669
183,0.06211
184,0.05712
185,0.03929
187,0.02000
188,0.03215
190,0.03003
191,0.03172
192,0.06542
195,0.03548
196,0.03945
198,0.05422
201,0.03647
202,0.04000
203,0.03131
204,0.01899
207,0.03506
213,0.04445
219,0.01580
220,0.03989
222,0.06606
226,0.03041
228,0.13919
230,0.04722
231,0.02389
232,0.03067
233,0.02218
234,0.01692
236,0.07756
237,0.03182
238,0.05013
240,0.04281
241,0.02925
242,0.04246
243,0.05757
245,0.02098
246,0.05407
247,0.01355
249,0.09028
250,0.04252
251,0.01865
252,0.03334
253,0.02609
254,0.06477
255,0.12440
256,0.03993
257,0.02109
258,0.02823
259,0.07281
260,0.01521
262,0.02033
267,0.02728
268,0.02370
270,0.01983
272,0.03259
273,0.01354
274,0.05751
275,0.03248
276,0.01750
277,0.04201
278,0.05435
279,0.04822
281,0.04486
282,0.03336
283,0.03750
287,0.02467
288,0.05537
289,0.04148
290,0.02231
291,0.03899
292,0.08605
293,0.02831
294,0.02181
295,0.01543
296,0.09771
297,0.03270
298,0.05526
299,0.03823
300,0.06124
303,0.07284
304,0.04105
308,0.02097
314,0.07867
315,0.03599
317,0.02598
318,0.07345
