id,target
0,0.03432
1,0.04291
2,0.03766
3,0.03426
4,0.03329
5,0.03362
6,0.03878
8,0.03629
10,0.04518
11,0.03437
12,0.03488
14,0.03294
15,0.04294
18,0.03826
21,0.04217
23,0.04527
24,0.03798
25,0.03939
27,0.05421
29,0.03668
30,0.03997
31,0.03803
32,0.04552
33,0.04302
37,0.03231
38,0.03646
39,0.05057
40,0.03743
41,0.03905
42,0.03778
44,0.03521
45,0.03921
47,0.03361
49,0.03299
51,0.03858
52,0.03586
53,0.03887
54,0.04899
55,0.03906
56,0.04244
57,0.04636
59,0.04854
60,0.04114
62,0.03377
63,0.05494
67,0.04384
68,0.03242
69,0.05205
70,0.03912
71,0.04144
73,0.03904
75,0.04154
76,0.03393
81,0.03175
82,0.04151
83,0.03528
86,0.03404
87,0.03950
88,0.03388
91,0.04209
92,0.03853
94,0.03484
97,0.03957
100,0.04080
102,0.03807
103,0.03661
105,0.03758
106,0.04760
108,0.04017
113,0.04990
114,0.04101
115,0.03992
118,0.04180
122,0.03247
124,0.03421
126,0.03475
128,0.03799
129,0.03857
130,0.04446
131,0.05236
132,0.05102
133,0.03289
134,0.05072
135,0.04430
136,0.03586
139,0.03710
140,0.03932
141,0.04061
146,0.03532
148,0.03710
151,0.03359
152,0.04466
154,0.03479
157,0.03812
158,0.03359
159,0.04657
161,0.03888
164,0.04047
165,0.04646
167,0.03848
168,0.04053
169,0.04205
171,0.03696
172,0.04383
173,0.03340
174,0.04082
175,0.04085
176,0.04561
178,0.03788
179,0.03540
180,0.03397
181,0.03060
182,0.04067
183,0.03980
184,0.04687
185,0.03518
187,0.03113
188,0.03799
190,0.03806
191,0.03920
192,0.05896
195,0.03782
196,0.04274
198,0.04181
201,0.03495
202,0.03677
203,0.03668
204,0.03424
207,0.03842
213,0.05007
219,0.03492
220,0.04120
222,0.04186
226,0.03802
228,0.04948
230,0.04327
231,0.03800
232,0.04233
233,0.04138
234,0.03162
236,0.04417
237,0.03832
238,0.04488
240,0.03879
241,0.03278
242,0.03844
243,0.03764
245,0.04252
246,0.05380
247,0.03600
249,0.05609
250,0.04344
251,0.03352
252,0.04667
253,0.03561
254,0.03999
255,0.04984
256,0.04088
257,0.03902
258,0.04327
259,0.04914
260,0.03033
262,0.03274
267,0.03545
268,0.03450
270,0.03341
272,0.04053
273,0.03441
274,0.05030
275,0.04487
276,0.03603
277,0.03695
278,0.04186
279,0.04579
281,0.04337
282,0.03723
283,0.04232
287,0.03931
288,0.04099
289,0.04209
290,0.04058
291,0.04095
292,0.05329
293,0.04148
294,0.03854
295,0.03590
296,0.05460
297,0.03589
298,0.03988
299,0.04305
300,0.04352
303,0.04599
304,0.04075
308,0.03425
314,0.04782
315,0.04484
317,0.03719
318,0.05097
320,0.04553
322,0.04132
323,0.04070
327,0.04798
329,0.04495
331,0.03948
332,0.05255
333,0.04223
334,0.03729
335,0.03433
336,0.03985
337,0.04807
341,0.04633
343,0.03506
345,0.04315
347,0.03498
348,0.03330
349,0.03633
352,0.04094
353,0.03213
354,0.04202
355,0.03740
356,0.04493
357,0.04200
358,0.03742
359,0.03831
361,0.03758
362,0.04147
365,0.04088
366,0.04299
368,0.04071
369,0.03612
371,0.03406
373,0.03713
376,0.03519
377,0.04389
379,0.03895
381,0.03704
382,0.04251
383,0.03791
384,0.03832
385,0.04153
386,0.04268
387,0.04259
388,0.04567
390,0.04188
391,0.03767
392,0.04080
393,0.05097
394,0.03674
396,0.04141
400,0.03496
402,0.06519
403,0.03574
405,0.03621
407,0.04124
409,0.04876
411,0.03627
412,0.03402
414,0.06128
415,0.03960
416,0.03200
418,0.03771
419,0.04189
421,0.03364
422,0.06469
423,0.04375
424,0.04416
426,0.03421
427,0.04710
428,0.04463
436,0.04073
438,0.03929
442,0.03795
443,0.03788
445,0.03969
446,0.03955
447,0.03360
450,0.04568
452,0.03495
453,0.04193
455,0.03918
458,0.05565
459,0.03214
461,0.04089
463,0.03051
467,0.06040
470,0.04479
471,0.04695
472,0.03164
476,0.04494
477,0.03918
481,0.04053
482,0.04241
483,0.04875
485,0.03825
487,0.04172
488,0.03837
490,0.04995
492,0.04161
494,0.05029
497,0.04529
499,0.04238
500,0.04365
501,0.03585
503,0.04051
505,0.03765
506,0.04070
507,0.04217
509,0.04451
510,0.03764
511,0.04389
512,0.03301
514,0.04611
515,0.03325
516,0.03867
517,0.04942
519,0.04489
520,0.04738
521,0.03507
522,0.03751
523,0.03953
527,0.04246
530,0.04147
532,0.03778
534,0.03583
536,0.04540
539,0.03353
543,0.03531
547,0.04128
550,0.04491
551,0.04425
552,0.03581
553,0.05012
555,0.03690
556,0.04083
557,0.03361
558,0.04434
559,0.03592
560,0.03809
561,0.04220
565,0.04291
566,0.03673
567,0.03827
571,0.03615
572,0.03626
574,0.03568
575,0.03296
576,0.04250
577,0.04842
578,0.03811
579,0.04244
581,0.02744
587,0.03624
589,0.03616
590,0.04878
591,0.03963
592,0.04206
593,0.03672
594,0.04686
595,0.05438
596,0.03113
597,0.03789
598,0.04632
600,0.03456
602,0.03210
605,0.03680
606,0.04535
607,0.04153
612,0.03012
613,0.04125
614,0.03396
615,0.04446
616,0.04641
617,0.03617
618,0.04936
620,0.03293
621,0.03373
622,0.03456
623,0.03716
628,0.03581
631,0.03801
632,0.03305
633,0.03942
634,0.04142
635,0.05161
637,0.04624
638,0.05257
640,0.04944
643,0.04245
644,0.06337
645,0.04403
646,0.03670
649,0.04096
651,0.04119
653,0.03156
654,0.04458
655,0.05247
656,0.03535
658,0.04487
659,0.03127
661,0.04419
662,0.04073
663,0.05798
664,0.06266
665,0.03776
667,0.03734
668,0.03839
671,0.04019
673,0.04231
674,0.05528
675,0.03212
676,0.03967
677,0.03322
678,0.03636
679,0.04314
680,0.03546
681,0.04870
682,0.04103
683,0.04133
684,0.03893
686,0.04162
687,0.04658
688,0.04661
690,0.03268
691,0.04047
692,0.04963
693,0.03732
694,0.04097
695,0.03610
696,0.03997
698,0.04361
699,0.03570
702,0.04165
703,0.02827
705,0.04464
706,0.04377
707,0.03958
708,0.03953
709,0.05482
710,0.05822
713,0.05364
714,0.04136
715,0.04697
716,0.04354
717,0.04571
718,0.03971
719,0.03394
720,0.03981
721,0.03873
723,0.04501
724,0.04300
726,0.03601
728,0.05509
730,0.03281
732,0.03545
734,0.03196
735,0.03794
737,0.03051
738,0.03923
741,0.03932
742,0.03687
743,0.04144
746,0.04217
747,0.04138
749,0.04280
750,0.04810
752,0.04195
755,0.04692
757,0.03731
758,0.03679
759,0.03544
765,0.04104
766,0.03199
767,0.04872
768,0.03682
769,0.04590
770,0.03411
771,0.03807
772,0.03191
773,0.04873
775,0.04066
776,0.04100
778,0.03820
779,0.04580
780,0.04195
782,0.04049
783,0.04458
784,0.03913
785,0.03610
786,0.04053
788,0.04361
789,0.03778
792,0.04584
793,0.03252
794,0.04208
797,0.04786
798,0.03246
799,0.04359
800,0.04236
801,0.04758
802,0.04779
805,0.03871
807,0.03827
808,0.03333
811,0.04018
813,0.03579
814,0.04163
815,0.05620
816,0.04420
817,0.03754
819,0.03085
821,0.03319
823,0.03619
825,0.04151
826,0.03209
827,0.03133
828,0.03335
830,0.04459
831,0.05008
833,0.03266
834,0.06783
835,0.05073
836,0.03654
837,0.04021
838,0.05759
840,0.03305
842,0.03546
844,0.04031
845,0.05505
847,0.04222
848,0.04657
850,0.03429
851,0.04176
852,0.05365
853,0.05479
855,0.03246
856,0.04535
857,0.04349
859,0.04253
860,0.04588
862,0.04471
863,0.04924
864,0.03949
867,0.03720
868,0.03655
869,0.03273
871,0.04102
873,0.04510
875,0.04447
876,0.04144
877,0.03535
879,0.06442
880,0.04137
883,0.03948
884,0.03401
885,0.03666
886,0.04198
887,0.03930
888,0.03489
891,0.04186
893,0.03657
895,0.07573
897,0.03836
898,0.05155
901,0.03881
902,0.03614
904,0.04274
905,0.03764
907,0.04684
908,0.04104
909,0.04170
910,0.03331
911,0.03501
913,0.03959
914,0.04083
915,0.04998
916,0.03505
917,0.05782
919,0.04087
920,0.03486
923,0.04020
924,0.03601
925,0.03923
926,0.04499
928,0.03335
929,0.02844
932,0.04361
935,0.03944
936,0.05049
937,0.03979
938,0.03815
939,0.03877
940,0.03907
941,0.03735
944,0.04373
945,0.03345
946,0.04108
947,0.03371
949,0.03887
950,0.03111
952,0.03777
953,0.04233
955,0.03588
956,0.03362
957,0.03937
960,0.05699
961,0.03712
962,0.03500
963,0.03785
964,0.04500
967,0.03660
975,0.03901
976,0.04461
977,0.03470
978,0.04367
980,0.03677
985,0.04698
986,0.05182
987,0.03333
989,0.03606
992,0.04000
994,0.04327
995,0.03657
996,0.03780
997,0.04830
998,0.03598
999,0.04528
1000,0.04202
1004,0.03645
1005,0.05096
1006,0.03608
1007,0.06062
1010,0.03673
1011,0.04683
1012,0.03435
1013,0.04245
1014,0.03662
1016,0.05122
1018,0.04550
1019,0.03475
1020,0.03843
1022,0.04439
1023,0.03817
1024,0.03551
1025,0.03872
1029,0.04652
1031,0.03528
1032,0.02934
1033,0.03481
1034,0.04763
1035,0.04707
1036,0.03919
1037,0.03438
1038,0.04292
1039,0.03997
1041,0.03438
1043,0.04254
1049,0.05835
1050,0.05346
1051,0.03930
1052,0.03913
1053,0.03873
1054,0.04576
1056,0.05700
1057,0.04689
1060,0.04443
1061,0.03326
1062,0.03401
1063,0.04353
1064,0.06072
1065,0.03187
1066,0.06560
1068,0.04164
1073,0.04900
1075,0.03363
1079,0.03771
1081,0.04181
1083,0.06423
1085,0.03719
1086,0.04174
1087,0.03592
1088,0.03508
1089,0.05340
1090,0.04512
1091,0.04282
1092,0.04454
1095,0.04458
1098,0.04271
1099,0.03905
1100,0.05086
1101,0.05117
1103,0.04826
1104,0.04735
1106,0.03784
1107,0.03755
1108,0.04929
1109,0.04107
1113,0.04044
1114,0.04770
1116,0.03918
1117,0.03794
1118,0.03817
1119,0.05609
1120,0.04194
1121,0.04103
1122,0.04505
1123,0.03729
1125,0.03272
1126,0.03679
1127,0.03205
1128,0.04661
1129,0.03545
1130,0.04840
1132,0.04179
1133,0.04952
1136,0.03186
1137,0.04007
1140,0.04598
1142,0.03759
1144,0.04780
1145,0.04298
1146,0.03915
1148,0.04722
1150,0.03570
1151,0.03755
1153,0.04520
1154,0.03753
1155,0.03815
1156,0.04463
1157,0.03949
1158,0.03943
1160,0.02743
1161,0.05145
1167,0.04088
1168,0.03296
1170,0.04324
1171,0.03709
1173,0.03749
1174,0.04002
1175,0.04464
1176,0.03551
1177,0.03248
1178,0.04569
1179,0.03956
1180,0.03826
1181,0.03779
1182,0.03710
1183,0.04168
1185,0.03781
1188,0.03836
1189,0.03007
1190,0.05448
1191,0.03801
1192,0.04171
1194,0.03421
1197,0.04233
1198,0.04190
1199,0.03753
1200,0.03541
1203,0.06316
1204,0.04004
1207,0.03552
1208,0.04567
1209,0.04560
1210,0.05135
1211,0.03800
1213,0.03615
1214,0.04175
1215,0.03599
1216,0.05688
1217,0.04106
1218,0.04161
1219,0.04218
1223,0.03742
1225,0.03463
1226,0.03778
1228,0.04288
1229,0.03598
1231,0.03993
1232,0.06009
1233,0.03834
1235,0.03625
1238,0.03490
1239,0.04768
1240,0.03766
1241,0.03774
1242,0.04192
1243,0.03793
1244,0.03167
1246,0.04897
1249,0.04224
1250,0.02885
1252,0.03653
1254,0.03768
1255,0.03527
1256,0.03313
1257,0.03500
1258,0.04246
1259,0.05024
1260,0.04323
1262,0.03437
1263,0.03202
1264,0.04051
1265,0.04586
1266,0.03164
1269,0.04469
1270,0.04376
1271,0.02991
1272,0.04894
1273,0.03548
1274,0.03594
1277,0.03402
1278,0.03382
1281,0.03601
1282,0.04319
1283,0.03302
1284,0.03906
1285,0.05132
1286,0.04690
1289,0.04002
1291,0.03657
1292,0.05177
1293,0.05177
1294,0.04526
1295,0.04666
1297,0.03135
1298,0.03677
1301,0.04118
1304,0.05150
1305,0.03171
1307,0.04583
1308,0.04297
1309,0.04951
1313,0.05457
1314,0.04102
1316,0.03793
1317,0.04110
1318,0.04473
1320,0.04217
1321,0.03148
1322,0.03631
1323,0.04250
1325,0.04146
1330,0.03353
1331,0.03573
1334,0.03416
1337,0.03886
1339,0.04261
1340,0.03938
1341,0.04025
1343,0.04310
1344,0.03529
1347,0.03667
1348,0.03950
1350,0.03251
1351,0.03610
1355,0.03692
1356,0.04397
1357,0.04000
1358,0.03848
1360,0.04053
1363,0.03572
1364,0.03607
1366,0.03415
1367,0.04374
1368,0.04271
1369,0.04446
1370,0.03648
1375,0.03429
1376,0.03172
1378,0.04826
1379,0.04234
1380,0.04300
1384,0.02774
1385,0.03951
1386,0.04668
1388,0.03487
1389,0.03161
1391,0.04350
1392,0.03530
1393,0.03688
1395,0.03783
1396,0.04126
1399,0.03853
1400,0.04409
1401,0.03680
1404,0.04200
1405,0.03728
1406,0.05559
1407,0.03162
1409,0.03934
1411,0.03695
1414,0.04445
1415,0.03798
1416,0.03750
1418,0.04903
1419,0.03331
1420,0.03512
1422,0.04400
1424,0.04071
1426,0.04014
1427,0.03804
1428,0.03885
1429,0.04768
1431,0.03472
1432,0.04371
1434,0.04528
1435,0.03503
1439,0.03839
1440,0.04007
1441,0.04098
1442,0.03742
1446,0.04112
1447,0.04185
1451,0.04075
1452,0.03576
1454,0.04283
1457,0.03283
1458,0.04424
1459,0.04207
1461,0.04049
1462,0.03840
1465,0.06360
1468,0.04186
1470,0.03658
1471,0.03997
1472,0.03539
1476,0.04087
1482,0.03396
1485,0.04813
1486,0.04852
1487,0.04545
1489,0.05012
1492,0.03452
1494,0.04142
1495,0.03951
1497,0.03316
1499,0.03803
1500,0.03807
1501,0.03546
1505,0.04747
1507,0.03918
1509,0.05231
1511,0.03580
1513,0.03339
1514,0.03408
1515,0.04717
1517,0.05495
1520,0.06110
1522,0.03568
1523,0.03525
1524,0.05511
1526,0.05453
1527,0.03187
1528,0.04154
1531,0.03343
1533,0.04326
1534,0.03990
1535,0.04707
1538,0.03834
1541,0.04738
1542,0.05324
1543,0.03712
1546,0.03950
1548,0.03961
1549,0.04777
1550,0.03321
1551,0.04041
1553,0.04226
1558,0.04498
1560,0.03526
1561,0.03219
1562,0.03931
1565,0.04076
1566,0.03690
1567,0.03014
1568,0.04268
1569,0.04436
1570,0.04010
1573,0.03554
1576,0.03622
1577,0.03523
1579,0.04350
1580,0.05477
1581,0.03740
1584,0.04130
1586,0.03099
1587,0.03951
1590,0.03970
1591,0.03406
1594,0.04945
1595,0.03056
1596,0.03411
1601,0.03852
1605,0.04486
1607,0.04674
1608,0.03706
1610,0.04107
1611,0.04643
1612,0.03723
1616,0.04557
1617,0.04363
1618,0.03731
1620,0.03776
1621,0.03672
1623,0.03675
1624,0.04047
1625,0.04190
1626,0.04414
1628,0.04630
1630,0.04838
1632,0.03783
1633,0.04995
1635,0.04195
1637,0.03806
1638,0.04130
1639,0.04842
1640,0.03897
1643,0.04413
1644,0.04655
1645,0.04058
1647,0.03376
1649,0.03060
1651,0.03931
1652,0.03514
1654,0.03587
1655,0.03514
1656,0.05154
1658,0.04593
1660,0.03418
1661,0.03756
1662,0.03988
1663,0.03658
1664,0.03891
1665,0.05523
1668,0.04470
1669,0.03534
1673,0.04325
1674,0.05742
1675,0.02949
1676,0.03598
1677,0.03582
1679,0.03572
1682,0.04641
1683,0.04003
1685,0.04736
1687,0.03548
1689,0.03817
1690,0.03905
1694,0.03889
1696,0.04185
1697,0.03807
1699,0.04538
1700,0.04148
1701,0.03276
1702,0.03650
1704,0.04152
1705,0.04312
1708,0.04186
1710,0.03674
1712,0.02938
1719,0.03596
1720,0.03595
1722,0.03952
1723,0.04027
1724,0.04578
1725,0.04193
1726,0.04913
1727,0.03820
1728,0.03860
1732,0.04352
1733,0.05484
1734,0.04007
1735,0.04747
1739,0.03923
1740,0.03568
1741,0.04667
1742,0.03803
1743,0.04014
1744,0.04548
1746,0.04000
1750,0.06138
1753,0.04052
1755,0.03502
1758,0.03928
1760,0.03483
1763,0.04061
1765,0.03294
1766,0.03943
1769,0.03997
1771,0.04245
1772,0.03742
1775,0.04067
1776,0.03131
1778,0.03495
1780,0.03943
1781,0.03424
1783,0.03726
1785,0.03005
1788,0.03847
1791,0.05741
1793,0.03902
1794,0.03489
1796,0.03010
1797,0.03777
1798,0.05044
1800,0.06549
1803,0.03965
1804,0.03865
1810,0.03611
1812,0.04108
1813,0.04049
1816,0.03778
1817,0.03619
1818,0.04093
1819,0.03977
1820,0.03248
1821,0.03486
1822,0.02932
1823,0.03058
1826,0.03227
1827,0.04454
1828,0.03714
1829,0.03435
1830,0.04151
1831,0.04434
1834,0.03282
1836,0.03758
1839,0.04710
1841,0.03137
1846,0.04053
1847,0.03275
1850,0.04818
1852,0.04399
1853,0.05051
1854,0.04783
1855,0.04171
1857,0.03989
1858,0.03897
1860,0.04369
1863,0.04190
1866,0.04048
1868,0.04441
1869,0.04583
1870,0.03260
1874,0.02967
1875,0.03303
1877,0.03868
1878,0.03118
1879,0.04010
1881,0.04166
1882,0.04909
1885,0.03375
1886,0.04206
1887,0.04986
1888,0.03264
1889,0.03731
1890,0.04004
1891,0.04502
1892,0.03918
