id,target
0,0.02031
1,0.04291
2,0.03631
3,0.01757
4,0.01293
5,0.02221
6,0.04462
8,0.02107
10,0.06211
11,0.03980
12,0.02979
14,0.01529
15,0.07331
18,0.03936
21,0.06602
23,0.03049
24,0.03099
25,0.04423
27,0.04320
29,0.03734
30,0.01944
31,0.06546
32,0.05136
33,0.03610
37,0.03137
38,0.03976
39,0.08549
40,0.02601
41,0.03937
42,0.02853
44,0.02301
45,0.02461
47,0.05501
49,0.01407
51,0.04641
52,0.01986
53,0.03161
54,0.06002
55,0.01812
56,0.02247
57,0.07823
59,0.03917
60,0.04681
62,0.02038
63,0.11706
67,0.03537
68,0.01099
69,0.08213
70,0.03125
71,0.04240
73,0.02428
75,0.02244
76,0.02072
81,0.01760
82,0.02904
83,0.02256
86,0.03135
87,0.04696
88,0.02192
91,0.06991
92,0.02549
94,0.01570
97,0.03376
100,0.02868
102,0.04138
103,0.02508
105,0.02662
106,0.07844
108,0.02937
113,0.05838
114,0.02758
115,0.02820
118,0.04900
122,0.02283
124,0.05347
126,0.04626
128,0.05269
129,0.05353
130,0.06150
131,0.04322
132,0.05145
133,0.02153
134,0.05306
135,0.06315
136,0.01828
139,0.00994
140,0.02344
141,0.05543
146,0.03323
148,0.03172
151,0.01573
152,0.04522
154,0.02798
157,0.03566
158,0.01101
159,0.10202
161,0.02298
164,0.02389
165,0.06769
167,0.03101
168,0.05340
169,0.03465
171,0.04941
172,0.05321
173,0.01670
174,0.02822
175,0.05608
176,0.03477
178,0.03240
179,0.02078
180,0.01973
181,0.01554
182,0.07784
183,0.07200
184,0.06082
185,0.02834
187,0.03034
188,0.01778
190,0.02118
191,0.03626
192,0.07986
195,0.03038
196,0.02928
198,0.04655
201,0.04112
202,0.04469
203,0.02012
204,0.01458
207,0.02590
213,0.03446
219,0.02315
220,0.03256
222,0.05069
226,0.01134
228,0.09829
230,0.03210
231,0.02803
232,0.04874
233,0.01758
234,0.01045
236,0.02767
237,0.02727
238,0.09511
240,0.04193
241,0.01656
242,0.06583
243,0.01735
245,0.02147
246,0.05037
247,0.02599
249,0.06756
250,0.02658
251,0.01521
252,0.03239
253,0.01586
254,0.04926
255,0.06632
256,0.03051
257,0.02553
258,0.02594
259,0.08281
260,0.00805
262,0.01206
267,0.02234
268,0.02629
270,0.01398
272,0.02798
273,0.02601
274,0.02666
275,0.02316
276,0.03228
277,0.04055
278,0.08103
279,0.04871
281,0.03800
282,0.03238
283,0.03225
287,0.03853
288,0.06036
289,0.04403
290,0.01672
291,0.05097
292,0.13700
293,0.03453
294,0.02373
295,0.02130
296,0.17152
297,0.04240
298,0.03389
299,0.06851
300,0.03995
303,0.04170
304,0.07908
308,0.01498
314,0.08431
315,0.03263
317,0.04067
318,0.07804
320,0.08160
322,0.06718
323,0.02111
327,0.04483
329,0.08865
331,0.01716
332,0.14990
333,0.06977
334,0.02260
335,0.02231
336,0.04114
337,0.04726
341,0.04578
343,0.02906
345,0.04790
347,0.02078
348,0.03589
349,0.03636
352,0.02595
353,0.01681
354,0.06093
355,0.03382
356,0.03488
357,0.01913
358,0.02525
359,0.02623
361,0.05164
362,0.03165
365,0.03973
366,0.04486
368,0.03710
369,0.02187
371,0.02288
373,0.01840
376,0.02492
377,0.01998
379,0.05786
381,0.02639
382,0.02778
383,0.02277
384,0.03716
385,0.03129
386,0.04084
387,0.02432
388,0.08131
390,0.02473
391,0.02920
392,0.06530
393,0.03652
394,0.02977
396,0.03924
400,0.03221
402,0.04195
403,0.01852
405,0.03165
407,0.03380
409,0.05015
411,0.02661
412,0.01861
414,0.12768
415,0.03104
416,0.01131
418,0.01949
419,0.02398
421,0.01052
422,0.07896
423,0.05370
424,0.06145
426,0.02150
427,0.06453
428,0.04990
436,0.04241
438,0.04386
442,0.03259
443,0.02143
445,0.03211
446,0.03790
447,0.02167
450,0.05894
452,0.02007
453,0.03396
455,0.03179
458,0.09389
459,0.01318
461,0.04101
463,0.01213
467,0.06144
470,0.03425
471,0.02913
472,0.01840
476,0.07782
477,0.02968
481,0.04294
482,0.09182
483,0.07505
485,0.02736
487,0.01999
488,0.02184
490,0.03258
492,0.03125
494,0.07609
497,0.08510
499,0.02716
500,0.05206
501,0.02920
503,0.02250
505,0.02709
506,0.04427
507,0.02996
509,0.05492
510,0.04187
511,0.06009
512,0.01692
514,0.03604
515,0.02172
516,0.02082
517,0.12215
519,0.02773
520,0.04099
521,0.02518
522,0.03694
523,0.05028
527,0.03341
530,0.07123
532,0.03979
534,0.02358
536,0.04786
539,0.02688
543,0.01803
547,0.04372
550,0.02800
551,0.04144
552,0.02037
553,0.08509
555,0.03135
556,0.03130
557,0.02330
558,0.04856
559,0.02596
560,0.02667
561,0.03416
565,0.03790
566,0.03106
567,0.02808
571,0.03144
572,0.03128
574,0.01477
575,0.01739
576,0.06511
577,0.06897
578,0.01910
579,0.03656
581,0.01360
587,0.01809
589,0.02562
590,0.07416
591,0.02543
592,0.05743
593,0.02574
594,0.10267
595,0.05604
596,0.01279
597,0.03585
598,0.15662
600,0.01673
602,0.01202
605,0.03050
606,0.03233
607,0.02338
612,0.01215
613,0.01843
614,0.01869
615,0.02424
616,0.01690
617,0.02524
618,0.07288
620,0.02223
621,0.01809
622,0.02139
623,0.02384
628,0.02291
631,0.04431
632,0.01985
633,0.03412
634,0.04999
635,0.09130
637,0.03183
638,0.06094
640,0.04969
643,0.02825
644,0.11609
645,0.04494
646,0.04053
649,0.02579
651,0.03881
653,0.01634
654,0.06549
655,0.10418
656,0.02837
658,0.05379
659,0.01458
661,0.05203
662,0.03203
663,0.03944
664,0.10279
665,0.04879
667,0.02605
668,0.03067
671,0.02802
673,0.05223
674,0.07381
675,0.01399
676,0.04825
677,0.02422
678,0.02410
679,0.03277
680,0.05374
681,0.06480
682,0.06712
683,0.02207
684,0.02156
686,0.08516
687,0.05490
688,0.07206
690,0.01970
691,0.04503
692,0.07615
693,0.02527
694,0.04623
695,0.01820
696,0.02061
698,0.05469
699,0.02055
702,0.03326
703,0.00969
705,0.10847
706,0.05037
707,0.02450
708,0.01804
709,0.08361
710,0.08161
713,0.02612
714,0.03344
715,0.05636
716,0.07343
717,0.05798
718,0.01635
719,0.02440
720,0.02125
721,0.02578
723,0.02646
724,0.06427
726,0.02085
728,0.13181
730,0.02494
732,0.01914
734,0.01556
735,0.04749
737,0.01003
738,0.05610
741,0.05010
742,0.02942
743,0.02183
746,0.02722
747,0.04831
749,0.03999
750,0.04421
752,0.04681
755,0.04437
757,0.01789
758,0.03099
759,0.02574
765,0.03028
766,0.02015
767,0.05987
768,0.02670
769,0.02620
770,0.01211
771,0.02785
772,0.01417
773,0.08574
775,0.03729
776,0.04066
778,0.03621
779,0.02993
780,0.03761
782,0.02875
783,0.04913
784,0.04551
785,0.01533
786,0.02404
788,0.04805
789,0.01933
792,0.08881
793,0.01986
794,0.05100
797,0.09539
798,0.02030
799,0.09010
800,0.05169
801,0.04452
802,0.07745
805,0.02255
807,0.02744
808,0.01317
811,0.01995
813,0.02213
814,0.02933
815,0.14348
816,0.04698
817,0.02186
819,0.01069
821,0.01720
823,0.02901
825,0.01751
826,0.01517
827,0.01914
828,0.01664
830,0.03487
831,0.04491
833,0.01837
834,0.08049
835,0.03843
836,0.03017
837,0.02408
838,0.06522
840,0.02499
842,0.02215
844,0.04173
845,0.07864
847,0.04630
848,0.05399
850,0.02046
851,0.02590
852,0.04763
853,0.11432
855,0.01589
856,0.04657
857,0.03860
859,0.02342
860,0.05469
862,0.07924
863,0.05197
864,0.03713
867,0.03506
868,0.03088
869,0.01916
871,0.02370
873,0.04748
875,0.03557
876,0.05691
877,0.02464
879,0.09088
880,0.06524
883,0.03062
884,0.02243
885,0.02728
886,0.01553
887,0.01389
888,0.01818
891,0.04283
893,0.02139
895,0.07948
897,0.03470
898,0.12196
901,0.02970
902,0.03363
904,0.02729
905,0.01847
907,0.10021
908,0.03018
909,0.03785
910,0.02270
911,0.01560
913,0.04580
914,0.02712
915,0.10968
916,0.02417
917,0.03285
919,0.02685
920,0.02467
923,0.02091
924,0.02206
925,0.03423
926,0.02976
928,0.03451
929,0.01096
932,0.04143
935,0.04584
936,0.05117
937,0.03321
938,0.04108
939,0.02125
940,0.04560
941,0.02346
944,0.05404
945,0.01709
946,0.07089
947,0.03010
949,0.03431
950,0.02149
952,0.03047
953,0.06626
955,0.01716
956,0.02362
957,0.01940
960,0.03023
961,0.03419
962,0.02621
963,0.02848
964,0.04504
967,0.04547
975,0.04126
976,0.02476
977,0.01777
978,0.04293
980,0.01910
985,0.08118
986,0.05831
987,0.01359
989,0.02232
992,0.03152
994,0.04012
995,0.02259
996,0.01416
997,0.05380
998,0.01484
999,0.10789
1000,0.04326
1004,0.02519
1005,0.12226
1006,0.02314
1007,0.14384
1010,0.02497
1011,0.10273
1012,0.01112
1013,0.03511
1014,0.02703
1016,0.06345
1018,0.04234
1019,0.02592
1020,0.03627
1022,0.03606
1023,0.02623
1024,0.03986
1025,0.04218
1029,0.04134
1031,0.02536
1032,0.01705
1033,0.02418
1034,0.08723
1035,0.04708
1036,0.03822
1037,0.02078
1038,0.03644
1039,0.03280
1041,0.01814
1043,0.03737
1049,0.07495
1050,0.11338
1051,0.04346
1052,0.02670
1053,0.02279
1054,0.03720
1056,0.08166
1057,0.08268
1060,0.04704
1061,0.01867
1062,0.02518
1063,0.05423
1064,0.07310
1065,0.01254
1066,0.05120
1068,0.07988
1073,0.04026
1075,0.01652
1079,0.02393
1081,0.05036
1083,0.07183
1085,0.01737
1086,0.02288
1087,0.02557
1088,0.01773
1089,0.03349
1090,0.05670
1091,0.02959
1092,0.02703
1095,0.02503
1098,0.02568
1099,0.03162
