id,target
0,0.02912
1,0.04662
2,0.03052
3,0.02158
4,0.01962
5,0.02679
6,0.03836
8,0.01820
10,0.05627
11,0.04465
12,0.02630
14,0.02171
15,0.08559
18,0.03218
21,0.04564
23,0.02605
24,0.02748
25,0.04549
27,0.03362
29,0.04690
30,0.02799
31,0.04615
32,0.03404
33,0.03353
37,0.03376
38,0.03609
39,0.07159
40,0.02910
41,0.04951
42,0.02610
44,0.02389
45,0.03133
47,0.06629
49,0.02438
51,0.03689
52,0.01964
53,0.02424
54,0.07897
55,0.01739
56,0.03218
57,0.05866
59,0.04429
60,0.05321
62,0.03382
63,0.05547
67,0.04202
68,0.01322
69,0.07951
70,0.03543
71,0.03238
73,0.04234
75,0.02518
76,0.03282
81,0.02142
82,0.04981
83,0.02895
86,0.02193
87,0.05807
88,0.05309
91,0.04907
92,0.04266
94,0.03115
97,0.03046
100,0.04085
102,0.05024
103,0.02063
105,0.03076
106,0.05564
108,0.02694
113,0.04470
114,0.04140
115,0.02674
118,0.04903
122,0.02117
124,0.03928
126,0.03910
128,0.02780
129,0.06409
130,0.06206
131,0.03596
132,0.06343
133,0.02092
134,0.06293
135,0.05073
136,0.02035
139,0.01932
140,0.02184
141,0.06264
146,0.02496
148,0.05235
151,0.02017
152,0.03955
154,0.02516
157,0.02561
158,0.01332
159,0.07051
161,0.03718
164,0.02371
165,0.07239
167,0.03228
168,0.04390
169,0.02749
171,0.02942
172,0.06077
173,0.02435
174,0.02845
175,0.05294
176,0.02951
178,0.02431
179,0.02098
180,0.02136
181,0.03323
182,0.06933
183,0.05106
184,0.03927
185,0.04913
187,0.02107
188,0.01862
190,0.02981
191,0.03097
192,0.06216
195,0.02833
196,0.03079
198,0.03628
201,0.03281
202,0.04338
203,0.02270
204,0.01951
207,0.02802
213,0.02679
219,0.02503
220,0.02488
222,0.04396
226,0.01609
228,0.06598
230,0.03018
231,0.02352
232,0.05148
233,0.03045
234,0.01535
236,0.04311
237,0.02818
238,0.06186
240,0.03620
241,0.01800
242,0.06385
243,0.03758
245,0.02371
246,0.05450
247,0.02082
249,0.05818
250,0.02857
251,0.01625
252,0.03310
253,0.02337
254,0.04346
255,0.04997
256,0.02972
257,0.03858
258,0.03399
259,0.05862
260,0.01266
262,0.01525
267,0.02587
268,0.02269
270,0.01774
272,0.03481
273,0.02021
274,0.02774
275,0.02976
276,0.03574
277,0.05044
278,0.06313
279,0.04465
281,0.03579
282,0.04399
283,0.02909
287,0.03255
288,0.07582
289,0.03358
290,0.03121
291,0.03880
292,0.07965
293,0.02557
294,0.02772
