id,target
0,0.03698
1,0.04841
2,0.03840
3,0.03759
4,0.02608
5,0.02833
6,0.03959
8,0.01674
10,0.07089
11,0.03513
12,0.02822
14,0.02993
15,0.09653
18,0.03133
21,0.04511
23,0.03443
24,0.03046
25,0.04356
27,0.03630
29,0.04630
30,0.03048
31,0.07692
32,0.04721
33,0.03831
37,0.04569
38,0.04244
39,0.09230
40,0.02773
41,0.04736
42,0.03241
44,0.03040
45,0.04585
47,0.08079
49,0.02721
51,0.03292
52,0.01837
53,0.03521
54,0.07238
55,0.02235
56,0.02848
57,0.12838
59,0.03238
60,0.06318
62,0.02516
63,0.09810
67,0.04281
68,0.01745
69,0.11281
70,0.03957
71,0.04155
73,0.05395
75,0.03202
76,0.03121
81,0.02666
82,0.03114
83,0.04199
86,0.02807
87,0.05694
88,0.02881
91,0.05173
92,0.05412
94,0.03083
97,0.03646
100,0.03606
102,0.05675
103,0.02405
105,0.04254
106,0.08469
108,0.03271
113,0.06014
114,0.02315
115,0.03333
118,0.05643
122,0.02125
124,0.05696
126,0.04788
128,0.04631
129,0.06623
130,0.05414
131,0.03609
132,0.06163
133,0.02405
134,0.05522
135,0.06894
136,0.01752
139,0.01850
140,0.02993
141,0.07831
146,0.03149
148,0.03786
151,0.02225
152,0.04748
154,0.02816
157,0.02576
158,0.01656
159,0.08741
161,0.04222
164,0.02761
165,0.08077
167,0.03587
168,0.05875
169,0.02957
171,0.04893
172,0.07488
173,0.02408
174,0.03772
175,0.06115
176,0.03429
178,0.02864
179,0.03065
180,0.02458
181,0.03420
182,0.09807
183,0.05408
184,0.06877
185,0.04723
187,0.02619
188,0.02035
190,0.02085
191,0.03165
192,0.06751
195,0.02522
196,0.04213
198,0.04576
201,0.03632
202,0.05883
203,0.02213
204,0.02021
207,0.03357
213,0.02850
219,0.03024
220,0.02793
222,0.05507
226,0.01967
228,0.09798
230,0.03630
231,0.02739
232,0.04824
233,0.03015
234,0.02195
236,0.03953
237,0.03247
238,0.09437
240,0.04144
241,0.02282
242,0.07920
243,0.03326
245,0.03663
246,0.05066
247,0.02347
249,0.05596
250,0.03431
251,0.01970
252,0.04453
253,0.02394
254,0.04937
255,0.05843
256,0.02874
257,0.03420
258,0.03677
259,0.11021
260,0.01646
262,0.01758
267,0.02974
268,0.02643
270,0.02267
272,0.03340
273,0.02379
274,0.03531
275,0.03784
276,0.04965
277,0.03556
278,0.10134
279,0.04750
281,0.03981
282,0.04037
283,0.03080
287,0.04268
288,0.09289
289,0.03823
290,0.02318
291,0.04352
292,0.07779
293,0.03868
294,0.03054
295,0.02772
296,0.13774
297,0.02689
298,0.03834
299,0.05816
300,0.04043
303,0.05337
304,0.09826
308,0.02649
314,0.08114
315,0.03811
317,0.03787
318,0.06577
320,0.08351
322,0.05373
323,0.04388
327,0.05837
329,0.05390
331,0.02220
332,0.13631
333,0.08998
334,0.02257
335,0.02235
336,0.05005
337,0.03752
341,0.04075
343,0.02539
345,0.05899
347,0.03115
348,0.06977
349,0.03367
352,0.03232
353,0.01348
354,0.04676
355,0.05206
356,0.03917
357,0.02628
358,0.03982
359,0.03288
361,0.05879
362,0.03562
365,0.05047
366,0.03698
368,0.05072
369,0.02321
371,0.03179
373,0.04045
376,0.04525
377,0.04183
379,0.06434
381,0.02697
382,0.03422
383,0.03097
384,0.04184
385,0.04241
386,0.03828
387,0.02341
388,0.07592
390,0.03084
391,0.03342
392,0.04922
393,0.03320
394,0.03480
396,0.03494
400,0.03484
402,0.05654
403,0.03041
405,0.03777
407,0.04484
409,0.04806
411,0.03278
412,0.02070
414,0.12821
415,0.03747
416,0.02771
418,0.02753
419,0.02560
421,0.02143
422,0.06801
423,0.04754
424,0.05995
426,0.02897
427,0.05651
428,0.03550
436,0.03143
438,0.02797
442,0.03629
443,0.03031
445,0.02671
446,0.03628
447,0.03474
450,0.05575
452,0.02587
453,0.03988
455,0.03636
458,0.07914
459,0.01922
461,0.03708
463,0.02228
467,0.06391
470,0.03159
471,0.02674
472,0.02913
476,0.07118
477,0.02999
481,0.03355
482,0.11762
483,0.07936
485,0.03799
487,0.02810
488,0.02852
490,0.03239
492,0.02988
494,0.06381
497,0.07816
499,0.03045
500,0.04657
501,0.03681
503,0.03873
505,0.02556
506,0.05286
507,0.04066
509,0.06736
510,0.04710
511,0.04683
512,0.02206
514,0.03424
515,0.02673
516,0.03480
517,0.11898
519,0.04966
520,0.04793
521,0.02966
522,0.04410
523,0.05337
527,0.05050
530,0.05906
532,0.03817
534,0.03209
536,0.03882
539,0.04172
543,0.02592
547,0.04780
550,0.03090
551,0.03615
552,0.02844
553,0.06346
555,0.03726
556,0.04192
557,0.02274
558,0.04220
559,0.02311
560,0.03539
561,0.03066
565,0.02851
566,0.02857
567,0.03281
571,0.02724
572,0.03944
574,0.02641
575,0.02566
576,0.05827
577,0.06067
578,0.02935
579,0.03734
581,0.03029
587,0.02551
589,0.03116
590,0.06623
591,0.03719
592,0.06335
593,0.02344
594,0.10606
595,0.04970
596,0.02395
597,0.05621
598,0.10519
600,0.02427
602,0.02058
605,0.03483
606,0.02651
607,0.02865
612,0.02093
613,0.03595
614,0.02283
615,0.03057
616,0.02648
617,0.02186
618,0.06498
620,0.03286
621,0.02825
622,0.02830
623,0.04677
628,0.02711
631,0.03952
632,0.02016
633,0.04157
634,0.07332
635,0.09561
637,0.04302
638,0.07035
640,0.03602
643,0.03372
644,0.09069
645,0.03425
646,0.04349
649,0.04826
651,0.04445
653,0.02056
654,0.05546
655,0.08140
656,0.02569
658,0.05208
659,0.02469
661,0.04167
662,0.03629
663,0.02975
664,0.08502
665,0.05968
667,0.02330
668,0.04101
671,0.04793
673,0.04019
674,0.05375
675,0.01910
676,0.06421
677,0.03672
678,0.03237
679,0.06118
680,0.06019
681,0.04910
682,0.04997
683,0.02151
684,0.02742
686,0.10201
687,0.04779
688,0.04975
690,0.03050
691,0.03766
692,0.05271
693,0.02172
694,0.03649
695,0.02122
696,0.02245
698,0.05116
699,0.03425
702,0.02555
703,0.01744
705,0.11005
706,0.05625
707,0.03980
708,0.01890
709,0.07279
710,0.08498
713,0.02511
714,0.04116
715,0.05485
716,0.08255
717,0.03940
718,0.01989
719,0.02637
720,0.04434
721,0.03349
723,0.03430
724,0.06728
726,0.03212
728,0.14398
730,0.02797
732,0.02993
734,0.02024
735,0.03834
737,0.01885
738,0.05963
741,0.05694
742,0.02884
743,0.03053
746,0.02468
747,0.03839
749,0.03090
750,0.04864
752,0.04803
755,0.03122
757,0.02406
758,0.03724
759,0.02957
765,0.04152
766,0.02032
767,0.06476
768,0.04722
769,0.02504
770,0.02043
771,0.03783
772,0.02773
773,0.07921
775,0.04112
776,0.03995
778,0.02916
779,0.02825
780,0.05509
782,0.03092
783,0.05953
784,0.04346
785,0.02267
786,0.02902
788,0.06396
789,0.02356
792,0.06855
793,0.02201
794,0.05995
797,0.05437
798,0.01996
799,0.09009
800,0.04471
801,0.03126
802,0.05335
805,0.02047
807,0.03521
808,0.02098
811,0.02570
813,0.02328
814,0.05148
815,0.09564
816,0.05607
817,0.02606
819,0.02729
821,0.01738
823,0.02828
825,0.02972
826,0.01715
827,0.02147
828,0.02386
830,0.03714
831,0.08433
833,0.02436
834,0.05019
835,0.03540
836,0.04039
837,0.05467
838,0.06359
840,0.03100
842,0.02045
844,0.05255
845,0.06794
847,0.04415
848,0.04839
850,0.02930
851,0.03518
852,0.05112
853,0.11024
855,0.02789
856,0.05933
857,0.04149
859,0.03494
860,0.05653
862,0.06698
863,0.04766
864,0.03308
867,0.04550
868,0.04229
869,0.01927
871,0.02936
873,0.04856
875,0.03115
876,0.06581
877,0.04118
879,0.05578
880,0.06217
883,0.02919
884,0.03117
885,0.04585
886,0.02642
887,0.03675
888,0.03037
891,0.05676
893,0.02389
895,0.04409
897,0.02608
898,0.09208
901,0.03369
902,0.05597
904,0.05907
905,0.02646
907,0.07246
908,0.02800
909,0.03943
910,0.02796
911,0.02244
913,0.04381
914,0.03988
915,0.17467
916,0.03666
917,0.03491
919,0.03269
920,0.03219
923,0.02224
924,0.02754
925,0.03759
926,0.03318
928,0.03251
929,0.02242
932,0.02854
935,0.04479
936,0.04664
937,0.03251
938,0.04510
939,0.02920
940,0.03478
941,0.03110
944,0.05616
945,0.02336
946,0.06193
947,0.03488
949,0.03028
950,0.02768
952,0.03537
953,0.05806
955,0.02532
956,0.03927
957,0.02703
960,0.03232
961,0.04992
962,0.02817
963,0.02790
964,0.02138
967,0.04126
975,0.04202
976,0.02961
977,0.01720
978,0.05717
980,0.02871
985,0.04776
986,0.07444
987,0.02052
989,0.03370
992,0.04035
994,0.03623
995,0.04379
996,0.02183
997,0.05756
998,0.01868
999,0.09346
1000,0.03720
1004,0.03653
1005,0.10436
1006,0.03488
1007,0.12831
1010,0.02878
1011,0.08440
1012,0.01600
1013,0.04776
1014,0.04310
1016,0.07302
1018,0.03726
1019,0.02653
1020,0.03657
1022,0.03313
1023,0.02723
1024,0.03348
1025,0.03208
1029,0.04180
1031,0.04341
1032,0.02870
1033,0.02505
1034,0.08057
1035,0.04128
1036,0.03646
1037,0.02791
1038,0.04075
1039,0.03441
1041,0.02110
1043,0.04716
1049,0.05911
1050,0.09332
1051,0.04026
1052,0.04740
1053,0.03399
1054,0.04328
1056,0.07099
1057,0.05063
1060,0.04536
1061,0.03158
1062,0.02636
1063,0.04031
1064,0.04568
1065,0.01664
1066,0.06713
1068,0.09333
1073,0.03755
1075,0.03070
1079,0.02577
1081,0.05458
1083,0.06570
1085,0.02269
1086,0.02484
1087,0.02785
1088,0.02648
1089,0.03512
1090,0.06503
1091,0.02798
1092,0.04852
1095,0.02399
1098,0.03753
1099,0.03946
1100,0.05583
1101,0.06715
1103,0.07381
1104,0.04069
1106,0.01899
1107,0.03973
1108,0.09715
1109,0.02445
1113,0.06825
1114,0.04702
1116,0.02503
1117,0.05323
1118,0.04439
1119,0.03997
1120,0.03819
1121,0.04210
1122,0.03470
1123,0.05674
1125,0.02051
1126,0.03568
1127,0.01727
1128,0.03287
1129,0.05554
1130,0.04758
1132,0.03158
1133,0.08014
1136,0.01614
1137,0.05899
1140,0.03398
1142,0.04618
1144,0.05804
1145,0.03579
1146,0.03030
1148,0.05110
1150,0.02703
1151,0.03175
1153,0.06647
1154,0.02264
1155,0.05233
1156,0.03592
1157,0.03164
1158,0.05993
1160,0.01675
1161,0.04738
1167,0.02447
1168,0.03283
1170,0.02431
1171,0.02981
1173,0.03500
1174,0.06631
1175,0.03276
1176,0.03436
1177,0.03027
1178,0.03619
1179,0.02526
1180,0.02762
1181,0.05250
1182,0.02845
1183,0.03541
1185,0.03021
1188,0.02705
1189,0.03263
1190,0.06361
1191,0.03844
1192,0.05173
1194,0.02566
1197,0.02643
1198,0.05671
1199,0.07004
1200,0.02461
1203,0.04345
1204,0.07478
1207,0.04359
1208,0.04594
1209,0.03249
1210,0.05604
1211,0.03440
1213,0.04309
1214,0.02315
1215,0.03153
1216,0.11680
1217,0.04282
1218,0.04039
1219,0.02101
1223,0.04000
1225,0.03110
1226,0.02008
1228,0.05649
1229,0.03206
1231,0.06568
1232,0.09528
1233,0.05817
1235,0.03140
1238,0.03023
1239,0.03412
1240,0.06626
1241,0.02209
1242,0.02936
1243,0.02254
1244,0.04095
1246,0.10270
1249,0.04601
1250,0.02222
1252,0.03143
1254,0.04309
1255,0.01939
1256,0.02539
1257,0.02222
1258,0.02881
1259,0.05237
1260,0.04089
1262,0.02362
1263,0.03187
1264,0.01770
1265,0.03181
1266,0.01852
1269,0.03905
1270,0.03137
1271,0.02215
1272,0.08577
1273,0.01752
1274,0.03608
1277,0.03296
1278,0.01867
1281,0.04111
1282,0.04720
1283,0.01861
1284,0.02748
1285,0.05329
1286,0.08886
1289,0.03141
1291,0.02769
1292,0.03325
1293,0.08081
1294,0.06908
1295,0.07996
1297,0.03069
1298,0.02852
1301,0.02837
1304,0.04447
1305,0.05401
1307,0.04694
1308,0.03058
1309,0.11124
1313,0.08241
1314,0.03646
1316,0.04263
1317,0.03598
1318,0.10101
1320,0.02538
1321,0.01843
1322,0.02867
1323,0.02061
1325,0.03006
1330,0.04726
1331,0.05203
1334,0.06778
1337,0.02176
1339,0.06740
1340,0.03016
1341,0.02997
1343,0.03474
1344,0.02202
1347,0.01905
1348,0.04950
1350,0.02157
1351,0.02893
1355,0.03069
1356,0.06848
1357,0.05550
1358,0.03556
1360,0.03741
1363,0.04835
1364,0.02888
1366,0.02859
1367,0.04946
1368,0.07341
1369,0.03584
1370,0.03971
1375,0.03376
1376,0.02014
1378,0.04841
1379,0.03716
1380,0.03585
1384,0.01407
1385,0.03234
1386,0.04326
1388,0.04728
1389,0.01934
1391,0.07695
1392,0.01937
1393,0.04270
1395,0.03346
1396,0.04498
1399,0.05448
1400,0.04272
1401,0.03279
1404,0.02471
1405,0.02087
1406,0.03903
1407,0.03131
1409,0.03341
1411,0.03436
1414,0.03549
1415,0.06563
1416,0.03855
1418,0.10930
1419,0.03557
1420,0.02431
1422,0.04805
1424,0.02453
1426,0.04154
1427,0.03581
1428,0.05197
1429,0.05519
1431,0.01800
1432,0.03703
1434,0.07381
1435,0.05118
1439,0.05374
1440,0.10219
1441,0.04190
1442,0.03317
1446,0.03248
1447,0.04790
1451,0.02347
1452,0.02242
1454,0.02969
1457,0.03064
1458,0.04723
1459,0.03136
1461,0.03114
1462,0.03023
1465,0.03489
1468,0.05372
1470,0.01915
1471,0.03545
1472,0.02893
1476,0.05710
1482,0.02568
1485,0.02854
1486,0.04738
1487,0.07761
1489,0.02772
1492,0.03765
1494,0.09546
1495,0.02510
1497,0.02681
1499,0.02773
1500,0.02290
1501,0.03524
1505,0.05728
1507,0.04701
1509,0.04802
1511,0.02110
1513,0.02577
1514,0.02751
1515,0.03835
1517,0.11940
1520,0.06196
1522,0.03272
1523,0.02009
1524,0.09585
1526,0.04303
1527,0.02371
1528,0.03653
1531,0.02265
1533,0.06048
1534,0.06453
1535,0.07501
1538,0.05856
1541,0.07373
1542,0.05747
1543,0.04856
1546,0.02887
1548,0.04310
1549,0.04212
1550,0.02088
1551,0.04707
1553,0.08183
1558,0.03055
1560,0.03376
1561,0.02744
1562,0.04327
1565,0.07242
1566,0.02341
1567,0.03071
1568,0.03344
1569,0.03234
1570,0.02997
1573,0.02024
1576,0.03304
1577,0.02101
1579,0.05821
1580,0.09405
1581,0.04105
1584,0.03863
1586,0.03444
1587,0.02986
1590,0.03103
1591,0.03960
1594,0.03217
1595,0.01738
1596,0.02496
1601,0.05265
1605,0.06283
1607,0.06247
1608,0.02899
1610,0.03256
1611,0.03742
1612,0.04168
1616,0.06250
1617,0.06506
1618,0.03675
1620,0.04381
1621,0.02620
1623,0.03474
1624,0.02449
1625,0.03789
1626,0.03116
1628,0.05114
1630,0.04364
1632,0.04108
1633,0.05565
1635,0.05150
1637,0.04541
1638,0.03430
1639,0.03584
1640,0.03509
1643,0.09910
1644,0.03790
1645,0.05092
1647,0.01925
1649,0.02330
1651,0.02912
1652,0.01902
1654,0.04711
1655,0.03043
1656,0.07342
1658,0.04605
1660,0.03088
1661,0.03860
1662,0.05134
1663,0.02059
1664,0.03230
1665,0.08579
1668,0.06072
1669,0.02396
1673,0.04830
1674,0.05090
1675,0.02005
1676,0.03195
1677,0.04307
1679,0.05943
1682,0.06058
1683,0.03779
1685,0.05460
1687,0.02235
1689,0.05634
1690,0.03759
1694,0.02999
1696,0.03615
1697,0.04459
1699,0.05414
1700,0.05990
1701,0.02633
1702,0.02147
1704,0.03982
1705,0.04101
1708,0.03120
1710,0.02937
1712,0.02949
1719,0.06321
1720,0.02719
1722,0.03364
1723,0.04739
1724,0.04509
1725,0.06654
1726,0.03319
1727,0.03985
1728,0.03152
1732,0.03630
1733,0.04446
1734,0.03251
1735,0.07506
1739,0.05779
1740,0.02266
1741,0.06374
1742,0.03353
1743,0.03031
1744,0.06646
1746,0.04082
1750,0.05033
1753,0.05213
1755,0.03142
1758,0.03238
1760,0.01842
1763,0.03593
1765,0.02726
1766,0.04288
1769,0.02652
1771,0.02397
1772,0.02604
1775,0.04633
1776,0.02290
1778,0.04456
1780,0.04995
1781,0.01411
1783,0.02345
1785,0.04108
1788,0.05223
1791,0.06101
1793,0.05793
1794,0.04017
1796,0.02881
1797,0.04448
1798,0.10604
1800,0.04877
1803,0.07385
1804,0.02854
1810,0.02738
1812,0.02811
1813,0.04018
1816,0.02431
1817,0.05728
1818,0.03675
1819,0.03485
1820,0.04618
1821,0.03137
1822,0.02526
1823,0.02150
