id,target
0,0.02382
1,0.03627
2,0.03572
3,0.01667
4,0.01632
5,0.01688
6,0.03383
8,0.02283
10,0.06890
11,0.05111
12,0.02689
14,0.02415
15,0.06717
18,0.04482
21,0.03862
23,0.02727
24,0.02932
25,0.02854
27,0.04279
29,0.05370
30,0.02492
31,0.08353
32,0.03311
33,0.03238
37,0.04395
38,0.04606
39,0.06395
40,0.02815
41,0.02986
42,0.03842
44,0.02345
45,0.02896
47,0.04012
49,0.02687
51,0.04068
52,0.03134
53,0.03138
54,0.09782
55,0.02063
56,0.02439
57,0.08728
59,0.04296
60,0.04053
62,0.02388
63,0.05041
67,0.04012
68,0.01430
69,0.06938
70,0.02774
71,0.03733
73,0.07011
75,0.02412
76,0.02961
81,0.02737
82,0.03422
83,0.03205
86,0.03688
87,0.04956
88,0.03069
91,0.05534
92,0.03948
94,0.01840
97,0.03582
100,0.03560
102,0.03882
103,0.02758
105,0.04882
106,0.05282
108,0.02663
113,0.05172
114,0.04651
115,0.03034
118,0.04056
122,0.02116
124,0.04980
126,0.02678
128,0.02985
129,0.04260
130,0.05402
131,0.03228
132,0.03938
133,0.02284
134,0.04098
135,0.03913
136,0.01812
139,0.02202
140,0.02286
141,0.05330
146,0.02761
148,0.03466
151,0.02919
152,0.05291
154,0.03101
157,0.03087
158,0.01873
159,0.05434
161,0.02740
164,0.01998
165,0.06787
167,0.03318
168,0.04833
169,0.03443
171,0.03338
172,0.07652
173,0.02423
174,0.02053
175,0.04097
176,0.03510
178,0.03935
179,0.02709
180,0.01927
181,0.02567
182,0.06776
183,0.08003
184,0.04748
185,0.04094
187,0.03942
188,0.02578
190,0.02684
191,0.03080
192,0.04896
195,0.03179
196,0.02656
198,0.04857
201,0.03533
202,0.03649
203,0.02468
204,0.02235
207,0.02717
213,0.02885
219,0.02478
220,0.03788
222,0.04935
226,0.01990
228,0.05945
230,0.03016
231,0.02417
232,0.03251
233,0.02908
234,0.01525
236,0.02445
237,0.03374
238,0.07356
240,0.04906
241,0.02032
242,0.04683
243,0.04831
245,0.02034
246,0.03405
247,0.02411
249,0.07688
250,0.03086
251,0.01830
252,0.02106
253,0.02519
254,0.04419
255,0.07397
256,0.04531
257,0.02759
258,0.03461
259,0.11890
260,0.02031
262,0.01984
267,0.02881
268,0.02438
270,0.01945
272,0.02794
273,0.02987
274,0.01707
275,0.03057
276,0.03247
277,0.04451
278,0.05486
279,0.06017
281,0.03910
282,0.02866
283,0.03552
287,0.03876
288,0.04127
289,0.03249
290,0.03250
291,0.04735
292,0.09252
293,0.02832
294,0.02790
295,0.02183
296,0.08099
297,0.03035
298,0.03608
299,0.05253
300,0.05546
303,0.02470
304,0.04888
308,0.01953
314,0.08612
315,0.02719
317,0.03189
318,0.05187
320,0.06556
322,0.04008
323,0.02417
327,0.03256
329,0.06723
331,0.02619
332,0.07692
333,0.05501
334,0.02946
335,0.03469
336,0.04935
337,0.03472
341,0.03657
343,0.02912
345,0.04999
347,0.03916
348,0.04148
349,0.03009
352,0.02920
353,0.02680
354,0.07951
355,0.02858
356,0.03403
357,0.01918
358,0.02488
359,0.03037
361,0.05274
362,0.03057
365,0.02935
366,0.06063
368,0.04042
369,0.03740
371,0.02381
373,0.02954
376,0.06470
377,0.04243
379,0.03955
381,0.03182
382,0.02732
383,0.02294
384,0.03999
385,0.02272
386,0.04180
387,0.02242
388,0.06733
390,0.02732
391,0.02415
392,0.07824
393,0.03102
394,0.02029
396,0.03671
400,0.03692
402,0.03133
403,0.02275
405,0.03898
407,0.04889
409,0.03244
411,0.03424
412,0.02020
414,0.07873
415,0.04189
416,0.03027
418,0.02146
419,0.03095
421,0.01522
422,0.04139
423,0.03080
424,0.03714
426,0.02719
427,0.07508
428,0.03288
436,0.06301
438,0.05220
442,0.02678
443,0.02026
445,0.04069
446,0.04571
447,0.02316
450,0.05543
452,0.02277
453,0.03419
455,0.03689
458,0.08053
459,0.01927
461,0.03752
463,0.02833
467,0.04500
470,0.02711
471,0.03255
472,0.02796
476,0.04772
477,0.03685
481,0.04339
482,0.04369
483,0.08783
485,0.02742
487,0.02259
488,0.02198
490,0.02315
492,0.02255
494,0.06570
497,0.06886
499,0.02272
500,0.03692
501,0.03452
503,0.03493
505,0.03335
506,0.03238
507,0.02919
509,0.05011
510,0.04937
511,0.04779
512,0.01841
514,0.02552
515,0.03351
516,0.03699
517,0.10245
519,0.03779
520,0.03435
521,0.02545
522,0.06089
523,0.05129
527,0.03909
530,0.04919
532,0.03680
534,0.03092
536,0.04197
539,0.02001
543,0.02026
547,0.02767
550,0.05587
551,0.06507
552,0.04616
553,0.03561
555,0.03881
556,0.03121
557,0.02981
558,0.04056
559,0.03020
560,0.02091
561,0.02785
565,0.03100
566,0.03906
567,0.02968
571,0.03148
572,0.04370
574,0.01952
575,0.02102
576,0.04598
577,0.03814
578,0.01991
579,0.05200
581,0.02801
587,0.03512
589,0.02714
590,0.05532
591,0.03164
592,0.03308
593,0.02972
594,0.14303
595,0.04477
596,0.02498
597,0.04592
598,0.10395
600,0.02352
602,0.01785
605,0.02751
606,0.03736
607,0.02640
612,0.02452
613,0.02878
614,0.01393
615,0.03150
616,0.02425
617,0.02455
618,0.06671
620,0.02414
621,0.04459
622,0.02183
623,0.03475
628,0.03455
631,0.04334
632,0.02241
633,0.02356
634,0.10681
635,0.06327
637,0.04745
638,0.05365
640,0.03529
643,0.01717
644,0.05145
645,0.04987
646,0.03835
649,0.03219
651,0.05427
653,0.01242
654,0.05058
655,0.07636
656,0.04366
658,0.05085
659,0.02359
661,0.03622
662,0.03168
663,0.03261
664,0.05641
665,0.06361
667,0.02461
668,0.05792
671,0.05374
673,0.04592
674,0.04953
675,0.02038
676,0.04367
677,0.02742
678,0.02720
679,0.03227
680,0.05763
681,0.03882
682,0.03421
683,0.02053
684,0.02355
686,0.04887
687,0.05176
688,0.05386
690,0.04190
691,0.03028
692,0.07695
693,0.03154
694,0.05292
695,0.01496
696,0.02337
698,0.04664
699,0.02570
702,0.04901
703,0.01903
705,0.06262
706,0.04319
707,0.03414
708,0.01645
709,0.05066
710,0.06817
713,0.02143
714,0.02476
715,0.03918
716,0.04702
717,0.06606
718,0.02812
719,0.02586
720,0.05192
721,0.03597
723,0.03685
724,0.05182
726,0.02688
728,0.09964
730,0.02327
732,0.02484
734,0.02279
735,0.03406
737,0.02669
738,0.04446
741,0.03830
742,0.03365
743,0.03838
746,0.03295
747,0.03636
749,0.02611
750,0.05129
752,0.04587
755,0.04016
757,0.02418
758,0.03697
759,0.03174
765,0.03507
766,0.02303
767,0.05837
768,0.03431
769,0.02296
770,0.02242
771,0.02641
772,0.01432
773,0.04591
775,0.03739
776,0.04070
778,0.03117
779,0.02545
780,0.04380
782,0.04013
783,0.05145
784,0.03071
785,0.01714
786,0.02596
788,0.03263
789,0.04419
792,0.06777
793,0.02289
794,0.03700
797,0.04879
798,0.02744
799,0.05191
800,0.04755
801,0.05224
802,0.04196
805,0.03041
807,0.02744
808,0.01819
811,0.03035
813,0.01657
814,0.02129
815,0.08312
816,0.04734
817,0.02020
819,0.02289
821,0.03393
823,0.03195
825,0.03202
826,0.03468
827,0.03528
828,0.03646
830,0.03113
831,0.07974
833,0.02250
834,0.04177
835,0.03305
836,0.03637
837,0.04572
838,0.04668
840,0.03940
842,0.01810
844,0.02786
845,0.05606
847,0.05141
848,0.07527
850,0.02669
851,0.01937
852,0.03707
853,0.09039
855,0.03488
856,0.05170
857,0.04878
859,0.03210
860,0.05570
862,0.05697
863,0.04655
864,0.04255
867,0.04467
868,0.03275
869,0.02385
871,0.01959
873,0.04198
875,0.03647
876,0.04365
877,0.02958
879,0.06600
880,0.07777
883,0.02799
884,0.02276
885,0.02331
886,0.01514
887,0.01825
888,0.01573
891,0.03153
893,0.01607
895,0.08053
897,0.03574
898,0.06765
901,0.03023
902,0.03308
904,0.06226
905,0.02409
907,0.07077
908,0.03070
909,0.04203
910,0.02203
911,0.02089
913,0.04577
914,0.02220
915,0.13275
916,0.04196
917,0.02029
919,0.02705
920,0.02601
923,0.02204
