id,target
0,0.02900
1,0.05561
2,0.03633
3,0.02126
4,0.02571
5,0.03693
6,0.04564
8,0.02720
10,0.05426
11,0.03268
12,0.03726
14,0.01970
15,0.02972
18,0.05508
21,0.02341
23,0.02692
24,0.03593
25,0.05659
27,0.03454
29,0.04666
30,0.02299
31,0.04820
32,0.05396
33,0.02826
37,0.03887
38,0.03928
39,0.04554
40,0.04510
41,0.03220
42,0.02726
44,0.03396
45,0.03970
47,0.02691
49,0.02010
51,0.03912
52,0.02709
53,0.02824
54,0.06390
55,0.02724
56,0.02809
57,0.03282
59,0.07396
60,0.03298
62,0.03142
63,0.04249
67,0.04288
68,0.01935
69,0.03880
70,0.03090
71,0.04084
73,0.04702
75,0.04060
76,0.02525
81,0.02349
82,0.03605
83,0.02692
86,0.04606
87,0.04443
88,0.04672
91,0.05234
92,0.04328
94,0.02370
97,0.02927
100,0.02933
102,0.01672
103,0.02899
105,0.03483
106,0.03607
108,0.04741
113,0.05473
114,0.02996
115,0.02870
118,0.03101
122,0.02558
124,0.05413
126,0.02383
128,0.03384
129,0.04364
130,0.03523
131,0.02219
132,0.03559
133,0.01506
134,0.04691
135,0.03622
136,0.02776
139,0.03335
140,0.03107
141,0.05664
146,0.03253
148,0.05700
151,0.01663
152,0.04174
154,0.03077
157,0.03071
158,0.02271
159,0.04329
161,0.02275
164,0.03427
165,0.04190
167,0.03902
168,0.03981
169,0.03170
171,0.03336
172,0.04777
173,0.02411
174,0.02917
175,0.03214
176,0.05318
178,0.05726
179,0.03124
180,0.02614
181,0.02805
182,0.04172
183,0.05774
184,0.03746
185,0.04430
187,0.03230
188,0.02888
190,0.02619
191,0.02808
192,0.04323
195,0.04481
196,0.03886
198,0.05994
201,0.02546
202,0.02146
203,0.02602
204,0.03311
207,0.02876
213,0.04264
219,0.02995
220,0.03126
222,0.03808
226,0.02643
228,0.03826
230,0.03019
231,0.02213
232,0.02346
233,0.04387
234,0.02169
236,0.03811
237,0.02999
238,0.04561
240,0.03839
241,0.02401
242,0.04256
243,0.03210
245,0.03161
246,0.06342
247,0.03177
249,0.08405
250,0.02334
251,0.02246
252,0.02674
253,0.02909
254,0.05553
255,0.06797
256,0.04688
257,0.02567
258,0.03620
259,0.04717
260,0.01952
262,0.02429
267,0.03151
268,0.03074
270,0.03114
272,0.02496
273,0.04374
274,0.01931
275,0.03163
276,0.03421
277,0.02658
278,0.03267
279,0.03514
281,0.03089
282,0.02787
283,0.04551
287,0.03293
288,0.06749
289,0.03180
290,0.02988
291,0.04215
292,0.06788
293,0.03633
294,0.03353
295,0.02211
296,0.03480
297,0.03190
298,0.02615
299,0.05195
300,0.02991
303,0.03180
304,0.05365
308,0.01662
314,0.06959
315,0.03295
317,0.03182
318,0.05350
320,0.04835
322,0.03414
323,0.02255
327,0.03617
329,0.05363
331,0.02905
332,0.07378
333,0.03433
334,0.02666
335,0.03176
336,0.03236
337,0.03772
341,0.04523
343,0.03701
345,0.03716
347,0.03273
348,0.03634
349,0.02574
352,0.02854
353,0.02922
354,0.05804
355,0.02705
356,0.02709
357,0.03292
358,0.03163
359,0.03343
361,0.04105
362,0.02680
365,0.03609
366,0.05364
368,0.05015
369,0.02972
371,0.02116
373,0.03042
376,0.06096
377,0.03313
379,0.06012
381,0.02088
382,0.02100
383,0.02865
384,0.04101
385,0.04078
386,0.03056
387,0.03122
388,0.06793
390,0.03656
391,0.03146
392,0.07030
393,0.02772
394,0.02196
396,0.06366
400,0.04429
402,0.03012
403,0.03525
405,0.04611
407,0.05469
409,0.03865
411,0.03900
412,0.02284
414,0.04195
415,0.02731
416,0.01847
418,0.02593
419,0.02869
421,0.03054
422,0.06984
423,0.03029
424,0.03581
426,0.02212
427,0.06990
428,0.03917
436,0.06223
438,0.03199
442,0.03074
443,0.02545
445,0.03102
446,0.04259
447,0.02609
450,0.05089
452,0.02456
453,0.03130
455,0.03095
458,0.06925
459,0.02496
461,0.04282
463,0.02395
467,0.03828
470,0.03475
471,0.03649
472,0.02787
476,0.03734
477,0.04538
481,0.04374
482,0.06924
483,0.04136
485,0.03725
487,0.02716
488,0.01869
490,0.02300
492,0.03234
494,0.03943
497,0.03824
499,0.04310
500,0.03595
501,0.03679
503,0.02602
505,0.03136
506,0.04226
507,0.04068
509,0.03948
510,0.03452
511,0.04140
512,0.02803
514,0.02895
515,0.03183
516,0.02186
517,0.07213
519,0.02185
520,0.04030
521,0.02568
522,0.04674
523,0.04253
527,0.03794
530,0.03514
532,0.03283
534,0.02643
536,0.05301
539,0.03102
543,0.02367
547,0.03342
550,0.04581
551,0.04228
552,0.03872
553,0.03906
555,0.02993
556,0.03323
557,0.03377
558,0.03681
559,0.03028
560,0.04087
561,0.02273
565,0.02974
566,0.03295
567,0.04273
571,0.03476
572,0.03345
574,0.02434
575,0.02035
576,0.03924
577,0.03439
578,0.01826
579,0.02696
581,0.03568
587,0.03352
589,0.02778
590,0.04765
591,0.03652
592,0.04992
593,0.01796
594,0.05455
595,0.06097
596,0.02735
597,0.03618
598,0.03659
600,0.02535
602,0.02409
605,0.02433
606,0.02740
607,0.03548
612,0.01926
613,0.02893
614,0.02714
615,0.02176
616,0.02556
617,0.03601
618,0.07405
620,0.02028
621,0.03439
622,0.02566
623,0.04274
628,0.03827
631,0.03394
632,0.02851
633,0.03414
634,0.04533
635,0.04178
637,0.04024
638,0.03350
640,0.02380
643,0.02715
644,0.04820
645,0.06420
646,0.02513
649,0.02921
651,0.06568
653,0.02514
654,0.05161
655,0.06514
656,0.05073
658,0.08709
659,0.02560
661,0.04403
662,0.02945
663,0.02964
664,0.04713
665,0.04822
667,0.02838
668,0.05261
671,0.04887
673,0.03987
674,0.04325
675,0.02112
676,0.02260
677,0.02062
678,0.02683
679,0.05186
680,0.04233
681,0.07559
682,0.04439
683,0.02854
684,0.02140
686,0.02992
687,0.03649
688,0.09318
690,0.03787
691,0.02271
692,0.05974
693,0.04547
694,0.05674
695,0.02485
696,0.03124
698,0.05081
699,0.03324
702,0.04742
703,0.02179
705,0.04508
706,0.03380
707,0.02656
708,0.02632
709,0.05844
710,0.04645
713,0.03100
714,0.02649
715,0.02907
716,0.04335
717,0.02718
718,0.02856
719,0.02885
720,0.04183
721,0.02352
723,0.03827
724,0.04586
726,0.04451
728,0.05313
730,0.02095
732,0.02959
734,0.02884
735,0.02862
737,0.02718
738,0.02951
741,0.04171
742,0.02800
743,0.03801
746,0.02807
747,0.03049
749,0.03746
750,0.06810
752,0.04649
755,0.05252
757,0.02355
758,0.03139
759,0.02556
765,0.02573
766,0.02626
767,0.06573
768,0.02523
769,0.04186
770,0.02527
771,0.03126
772,0.02175
773,0.06367
775,0.04039
776,0.03330
778,0.02126
779,0.03057
780,0.03267
782,0.02617
783,0.04030
784,0.03732
785,0.01924
786,0.02660
788,0.04010
789,0.03031
792,0.04512
793,0.02584
794,0.02729
797,0.08324
798,0.02070
799,0.04917
800,0.05576
801,0.07670
802,0.03163
805,0.02225
807,0.02972
808,0.03170
811,0.03348
813,0.02340
814,0.02711
815,0.04982
816,0.05625
817,0.02173
819,0.01834
821,0.02792
823,0.03256
825,0.05555
826,0.02125
827,0.03052
828,0.02598
830,0.03014
831,0.03714
833,0.02349
834,0.03028
835,0.03804
836,0.02800
837,0.04256
838,0.04442
840,0.02419
842,0.02375
844,0.02859
845,0.04268
847,0.06377
848,0.05988
850,0.03284
851,0.03234
852,0.03255
853,0.04567
855,0.03332
856,0.05413
857,0.03506
859,0.04979
860,0.06473
862,0.04580
863,0.02852
864,0.02171
867,0.04230
868,0.03403
869,0.02979
871,0.02182
873,0.03524
875,0.04750
876,0.03125
877,0.02132
879,0.07265
880,0.07213
883,0.02236
884,0.02822
885,0.02515
886,0.02495
887,0.02673
888,0.01796
891,0.05253
893,0.02911
895,0.03283
897,0.03396
898,0.06713
901,0.02424
902,0.01926
904,0.07755
905,0.02056
907,0.03615
908,0.03641
909,0.04194
910,0.02973
911,0.02410
913,0.04298
914,0.02475
915,0.02799
916,0.02988
917,0.02390
919,0.03716
920,0.02642
923,0.03573
924,0.03645
925,0.07779
926,0.03203
928,0.02182
929,0.02023
932,0.03914
935,0.04760
936,0.05477
937,0.04987
938,0.03148
939,0.03659
940,0.03416
941,0.02438
944,0.04597
945,0.01861
946,0.03177
947,0.03638
949,0.01861
950,0.05401
952,0.02563
953,0.05069
955,0.02778
956,0.02796
957,0.02421
960,0.02520
961,0.03620
962,0.02809
963,0.02850
964,0.06137
967,0.05465
975,0.03107
976,0.03931
977,0.03397
978,0.04742
980,0.03352
985,0.04883
986,0.04027
987,0.02454
989,0.02972
992,0.03299
994,0.05770
995,0.02373
996,0.01592
997,0.04632
998,0.02993
999,0.06314
1000,0.03508
1004,0.02572
1005,0.02857
1006,0.03473
1007,0.05721
1010,0.03610
1011,0.03419
1012,0.02063
