id,target
0,0.02298
1,0.04398
2,0.03190
3,0.01087
4,0.01250
5,0.02137
6,0.02639
8,0.02170
10,0.05322
11,0.03539
12,0.03917
14,0.01646
15,0.05028
18,0.03925
21,0.03468
23,0.02697
24,0.03787
25,0.05089
27,0.03755
29,0.03880
30,0.01792
31,0.07086
32,0.04496
33,0.03046
37,0.04336
38,0.04640
39,0.05349
40,0.03547
41,0.03900
42,0.02858
44,0.01974
45,0.02385
47,0.04312
49,0.01792
51,0.04583
52,0.01997
53,0.03777
54,0.05302
55,0.01385
56,0.02097
57,0.10922
59,0.08938
60,0.04582
62,0.02384
63,0.09875
67,0.04383
68,0.00945
69,0.07792
70,0.02726
71,0.05315
73,0.03338
75,0.02415
76,0.02189
81,0.01466
82,0.02768
83,0.02143
86,0.03543
87,0.05593
88,0.02208
91,0.08642
92,0.02709
94,0.01729
97,0.03776
100,0.02351
102,0.03985
103,0.02503
105,0.03556
106,0.05268
108,0.03733
113,0.05555
114,0.02486
115,0.02873
118,0.05616
122,0.02204
124,0.05488
126,0.03415
128,0.02635
129,0.04890
130,0.04842
131,0.01685
132,0.05572
133,0.01415
134,0.04304
135,0.06652
136,0.01839
139,0.01638
140,0.01986
141,0.06087
146,0.03741
148,0.04309
151,0.01753
152,0.04652
154,0.03179
157,0.03355
158,0.00879
159,0.08511
161,0.01892
164,0.01179
165,0.05668
167,0.03712
168,0.05496
169,0.03829
171,0.04651
172,0.04940
173,0.01182
174,0.02394
175,0.03944
176,0.03739
178,0.04112
179,0.01992
180,0.01932
181,0.01694
182,0.07704
183,0.05927
184,0.06938
185,0.03978
187,0.04096
188,0.01343
190,0.02136
191,0.03433
192,0.06145
195,0.04439
196,0.02169
198,0.05420
201,0.04115
202,0.04431
203,0.02202
204,0.01987
207,0.02817
213,0.03728
219,0.02169
220,0.03428
222,0.06940
226,0.00918
228,0.11851
230,0.03078
231,0.02369
232,0.03591
233,0.02146
234,0.00735
236,0.03649
237,0.02375
238,0.06676
240,0.05185
241,0.01618
242,0.06737
243,0.02652
245,0.01814
246,0.05783
247,0.02053
249,0.04765
250,0.02576
251,0.01557
252,0.02361
253,0.01737
254,0.05958
255,0.08780
256,0.03786
257,0.02608
258,0.02492
259,0.08064
260,0.00735
262,0.01031
267,0.02668
268,0.02700
270,0.01089
272,0.01719
273,0.03063
274,0.01600
275,0.02319
276,0.03329
277,0.04663
278,0.05985
279,0.04715
281,0.02835
282,0.03465
283,0.04053
287,0.02181
288,0.06630
289,0.02621
290,0.01827
291,0.06268
292,0.13148
293,0.03081
294,0.02398
295,0.01650
296,0.10832
297,0.04536
298,0.03263
299,0.07541
300,0.02590
303,0.03046
304,0.06941
308,0.01237
314,0.10472
315,0.02978
317,0.03691
318,0.07503
320,0.04671
322,0.04741
323,0.01411
327,0.04673
329,0.08888
331,0.01703
332,0.17496
333,0.06884
334,0.03000
335,0.02201
336,0.03801
337,0.04082
341,0.03199
343,0.03554
345,0.03138
347,0.02771
348,0.03301
349,0.03129
352,0.02782
353,0.01657
354,0.05174
355,0.03169
356,0.03331
357,0.01763
358,0.02956
359,0.03779
361,0.05675
362,0.03582
365,0.03569
366,0.06075
368,0.02865
369,0.03350
371,0.02066
373,0.02248
376,0.04316
377,0.02860
379,0.03199
381,0.02348
382,0.01783
383,0.02074
384,0.04274
385,0.02797
386,0.03289
387,0.02239
388,0.07596
390,0.02196
391,0.02954
392,0.09019
393,0.03049
394,0.02619
396,0.03703
400,0.02763
402,0.04336
403,0.01591
405,0.03650
407,0.03475
409,0.03939
411,0.03629
412,0.01550
414,0.10036
415,0.02449
416,0.01071
418,0.01700
419,0.02056
421,0.01356
422,0.06077
423,0.03136
424,0.05415
426,0.01046
427,0.11429
428,0.02464
436,0.04194
438,0.04707
442,0.02955
443,0.01809
445,0.02522
446,0.03163
447,0.02296
450,0.07133
452,0.01465
453,0.03314
455,0.03513
458,0.08353
459,0.01323
461,0.04942
463,0.01316
467,0.04727
470,0.03999
471,0.03238
472,0.02337
476,0.07674
477,0.03017
481,0.04829
482,0.07328
483,0.09046
485,0.02696
487,0.01768
488,0.02195
490,0.02390
492,0.02211
494,0.05432
497,0.09381
499,0.02187
500,0.03386
501,0.03042
503,0.01387
505,0.04106
506,0.03737
507,0.03201
509,0.05211
510,0.07150
511,0.06255
512,0.01571
514,0.02398
515,0.01809
516,0.01965
517,0.11181
519,0.02023
520,0.03362
521,0.02542
522,0.04809
523,0.04000
527,0.03100
530,0.07346
532,0.03379
534,0.02185
536,0.04090
539,0.02274
543,0.01527
547,0.03003
550,0.03645
551,0.02993
552,0.03468
553,0.05031
555,0.03239
556,0.02455
557,0.02928
558,0.02337
559,0.02796
560,0.01645
561,0.02949
565,0.02742
566,0.03963
567,0.03958
571,0.03507
572,0.04232
574,0.01297
575,0.01443
576,0.07463
577,0.05376
578,0.01398
579,0.05146
581,0.01286
587,0.01894
589,0.02392
590,0.07010
591,0.01610
592,0.04021
593,0.01964
594,0.10479
595,0.05744
596,0.01271
597,0.04200
598,0.14262
600,0.01673
602,0.00920
605,0.02417
606,0.02216
607,0.02235
612,0.01176
613,0.01763
614,0.01476
615,0.01227
616,0.01018
617,0.02473
618,0.05906
620,0.02518
621,0.01839
622,0.01594
623,0.02239
628,0.03199
631,0.04060
632,0.02247
633,0.03139
634,0.05266
635,0.07629
637,0.02938
638,0.03004
640,0.02522
643,0.01917
644,0.10768
645,0.03752
646,0.04077
649,0.02453
651,0.06369
653,0.01467
654,0.07722
655,0.11765
656,0.03952
658,0.05578
659,0.01491
661,0.04940
662,0.02380
663,0.02358
664,0.09527
665,0.05586
667,0.02527
668,0.02827
671,0.03816
673,0.03620
